sale_id;lead_id;user_id;campaign_id;product_name;amount;sale_date
sale_7fd6b3786e63;lead_252af8eb97f2;user_132281;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;22795;2023-02-27 08:24:20
sale_652857fcbd61;lead_7ca7cf44ce93;user_132282;yandex_cpc_psycho_jan2023;Детско-родительские отношения;37801;2023-03-08 09:02:08
sale_77af29c54fa1;lead_cb756ce82149;user_132310;yandex_cpc_psycho_jan2023;Детско-родительские отношения;37442;2023-02-20 22:54:39
sale_4ddf0b658b75;lead_5f4a960f17ea;user_132315;yandex_cpc_psycho_jan2023;Детско-родительские отношения;39452;2023-02-26 11:22:47
sale_5137cdc4b1b9;lead_3d0f1b9ae76a;user_132357;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;39234;2023-03-12 18:59:45
sale_31128cd128d9;lead_027db4d871da;user_132361;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;38045;2023-02-17 03:24:55
sale_951bd3ef7a9a;lead_5897d219f580;user_132368;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;39109;2023-03-05 05:32:35
sale_06bda4982cf6;lead_be991e917433;user_132406;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;34939;2023-03-01 15:43:37
sale_f96c694b668a;lead_07201f38f0c1;user_132451;yandex_cpc_psycho_jan2023;Детско-родительские отношения;39566;2023-03-03 15:25:41
sale_1b458603c9b4;lead_ce65d345f117;user_132521;yandex_cpc_psycho_jan2023;Профессиональное выгорание;39422;2023-02-18 06:19:16
sale_a032406e7907;lead_dbc0d0bbc920;user_132554;yandex_cpc_psycho_jan2023;Детско-родительские отношения;47472;2023-02-17 04:55:28
sale_7830309d037d;lead_543078dde871;user_132645;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;30011;2023-03-02 12:39:56
sale_4d85ac0a2cc8;lead_0ca3201e0f5a;user_132674;yandex_cpc_psycho_jan2023;Профессиональное выгорание;31497;2023-02-20 01:18:53
sale_2f2de2da5e3b;lead_5d939494437f;user_132704;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;27876;2023-03-02 00:08:59
sale_b6b24ce43930;lead_6614414d91a5;user_132705;yandex_cpc_psycho_jan2023;Профессиональное выгорание;38355;2023-02-22 10:10:25
sale_b27c9fb85c9d;lead_13a121327819;user_132710;yandex_cpc_psycho_jan2023;Детско-родительские отношения;43855;2023-03-11 11:29:44
sale_8ebc863bbb6f;lead_7635224dc349;user_132714;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;40721;2023-02-18 11:02:48
sale_12fd607ece15;lead_787167525309;user_132730;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;18513;2023-03-01 20:53:26
sale_def4a4b88c43;lead_90422f093a12;user_132778;yandex_cpc_psycho_jan2023;Детско-родительские отношения;35068;2023-03-05 11:55:49
sale_123da8925171;lead_32465bdc0698;user_132799;yandex_cpc_psycho_jan2023;Детско-родительские отношения;36020;2023-02-20 17:47:14
sale_5248ea71a6c7;lead_30121d7efb06;user_132817;yandex_cpc_psycho_jan2023;Профессиональное выгорание;34624;2023-02-14 06:29:41
sale_82c243fe886e;lead_42b0761845de;user_132847;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;39694;2023-02-15 11:57:42
sale_985c2c3e2391;lead_26b1844b0d25;user_132883;yandex_cpc_psycho_jan2023;Профессиональное выгорание;34695;2023-02-01 20:30:57
sale_3a0106ac2e0b;lead_62b50c27ae48;user_132976;yandex_cpc_psycho_jan2023;Детско-родительские отношения;29107;2023-02-23 15:44:32
sale_c69cdb57c1dd;lead_1b2e3ad2d1cd;user_132990;yandex_cpc_psycho_jan2023;Профессиональное выгорание;26352;2023-02-26 04:29:11
sale_dc43cd6481e4;lead_735b644b0644;user_133022;yandex_cpc_psycho_jan2023;Профессиональное выгорание;22754;2023-03-09 01:08:30
sale_c38c2d0ab4cc;lead_37899ece3c78;user_133064;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;30198;2023-02-15 12:06:26
sale_63561e15deb1;lead_9d0ed67544c5;user_133077;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;16649;2023-03-12 20:53:01
sale_e8d4ecec79cd;lead_b29614baeaa1;user_133108;yandex_cpc_psycho_jan2023;Детско-родительские отношения;37837;2023-02-14 12:14:20
sale_c776e41d35c3;lead_ed166b7bbc76;user_133118;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;22927;2023-02-23 03:51:50
sale_519b5e77a7bd;lead_1fe48c4f197d;user_133141;yandex_cpc_psycho_jan2023;Профессиональное выгорание;23753;2023-02-28 19:09:44
sale_0b0c8574a47e;lead_26821dddd6a8;user_133152;yandex_cpc_psycho_jan2023;Детско-родительские отношения;32288;2023-02-27 18:51:05
sale_b76883908338;lead_f1f6b3053c4b;user_133162;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;38962;2023-03-08 07:23:54
sale_55e589b85877;lead_5a781d9fedab;user_133211;yandex_cpc_psycho_jan2023;Детско-родительские отношения;37296;2023-02-10 00:02:36
sale_90f5f7abf4f2;lead_32f1951f2475;user_133237;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;40085;2023-03-11 13:49:48
sale_b257555f1b0d;lead_57411c7e0b13;user_133246;yandex_cpc_psycho_jan2023;Детско-родительские отношения;42427;2023-03-01 18:17:04
sale_7193768956eb;lead_68914756bc09;user_133305;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;39751;2023-02-28 09:50:34
sale_b13149cd872d;lead_0d0330a69d17;user_133316;yandex_cpc_psycho_jan2023;Профессиональное выгорание;32879;2023-02-10 16:08:45
sale_91a49fe64646;lead_f7026eb31554;user_133400;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;32656;2023-03-06 11:19:11
sale_aaa9289528e8;lead_7319f54e5114;user_133425;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;30938;2023-02-02 22:59:37
sale_c2886191946f;lead_f4144e6d5066;user_133452;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;34457;2023-02-18 11:41:51
sale_0b8cf37d5446;lead_f1b3b5f22779;user_133501;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;32728;2023-02-27 14:06:08
sale_69778553ffaf;lead_aee310a2c69a;user_133607;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;15976;2023-02-04 14:13:14
sale_361298a2d53b;lead_b116a72ebd50;user_133642;yandex_cpc_psycho_jan2023;Профессиональное выгорание;28472;2023-02-20 19:30:52
sale_9e78c898e301;lead_9143f1e4cf83;user_133643;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;34840;2023-02-27 08:21:54
sale_84fa682da648;lead_0be34ba302a5;user_133689;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;31281;2023-03-14 22:24:39
sale_ce0323c8be81;lead_2a3a8693117c;user_133706;yandex_cpc_psycho_jan2023;Профессиональное выгорание;30638;2023-03-03 18:47:23
sale_73481f32dec9;lead_18d27a17512a;user_133715;yandex_cpc_psycho_jan2023;Детско-родительские отношения;31232;2023-03-08 09:20:26
sale_ece52d055595;lead_68796e0623ef;user_133735;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;34652;2023-02-19 01:41:41
sale_f7d340da7a8b;lead_96ee1b62723f;user_133754;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;32000;2023-03-02 03:53:36
sale_b2b06b368bb4;lead_62a639574d70;user_133815;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;20218;2023-02-18 06:38:51
sale_7aee6b7b30ea;lead_cde30ba16cb3;user_133820;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;36467;2023-03-03 04:54:28
sale_942fc1821e73;lead_583f49a1d7b1;user_133928;yandex_cpc_psycho_jan2023;Профессиональное выгорание;28787;2023-02-14 02:37:31
sale_3bee5f303a68;lead_80e108b59fa8;user_133948;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;32543;2023-03-05 17:04:07
sale_a5ef2e3ed484;lead_297ce7bc7877;user_133983;yandex_cpc_psycho_jan2023;Детско-родительские отношения;44887;2023-03-03 00:04:45
sale_442ce18357fd;lead_6058694908e1;user_134015;yandex_cpc_psycho_jan2023;Профессиональное выгорание;31927;2023-03-15 16:23:31
sale_93ea3e2621f9;lead_bad1cf77bd98;user_134019;yandex_cpc_psycho_jan2023;Детско-родительские отношения;41665;2023-02-16 23:30:07
sale_7737a36f3e2b;lead_d6d747c90729;user_134039;yandex_cpc_psycho_jan2023;Детско-родительские отношения;45670;2023-03-01 19:05:37
sale_25eb96120493;lead_e9547e05ba85;user_134063;yandex_cpc_psycho_jan2023;Профессиональное выгорание;21884;2023-02-25 13:59:28
sale_26c8fa001d14;lead_7d90803533a8;user_134084;yandex_cpc_psycho_jan2023;Детско-родительские отношения;31294;2023-03-09 10:36:28
sale_c1f101481765;lead_7fc3ac86bd4a;user_134142;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;20461;2023-02-22 19:35:20
sale_50db24db08df;lead_4139300c0438;user_134156;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;41177;2023-02-09 14:15:32
sale_3317cde0f56b;lead_43632a51318a;user_134208;yandex_cpc_psycho_jan2023;Детско-родительские отношения;27662;2023-02-22 00:09:20
sale_98b80fc17188;lead_5269fe51a171;user_134232;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;25919;2023-03-02 15:11:47
sale_2573105d6e4a;lead_fc4954f10af1;user_134257;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;32484;2023-03-04 10:46:16
sale_5b68e23c1b6c;lead_73d56706d46c;user_134285;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;16069;2023-02-27 09:56:50
sale_b650c131f5b0;lead_045b361b0871;user_134288;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;15368;2023-03-05 08:50:21
sale_5b8a1586e5ff;lead_6cf3570fb2d9;user_134292;yandex_cpc_psycho_jan2023;Профессиональное выгорание;19467;2023-02-26 13:40:49
sale_5eef70ee907c;lead_df34a4f286a5;user_134315;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;28161;2023-02-27 05:08:37
sale_ed76273ae6ad;lead_7db1a306f40d;user_134343;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;33931;2023-02-24 00:07:16
sale_16791669302e;lead_1bd8c9391b42;user_134433;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;43370;2023-02-24 15:43:00
sale_2cfed6992eae;lead_f46b9a1b361c;user_134465;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;26611;2023-02-20 23:11:59
sale_075d917d3fed;lead_44a09e583562;user_134482;yandex_cpc_psycho_jan2023;Детско-родительские отношения;32875;2023-02-23 15:09:59
sale_d6ef85f4bc16;lead_74f9b89fc59d;user_134499;yandex_cpc_psycho_jan2023;Детско-родительские отношения;39232;2023-03-02 20:17:13
sale_9f73110880e8;lead_27658e121a23;user_134571;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;26988;2023-02-18 08:26:51
sale_13e67c2a15d1;lead_441d1c5f3ed1;user_134578;yandex_cpc_psycho_jan2023;Профессиональное выгорание;26814;2023-02-23 21:19:49
sale_65ec2ea18648;lead_baad010a89f7;user_134598;yandex_cpc_psycho_jan2023;Детско-родительские отношения;45867;2023-02-26 14:14:09
sale_f4022697a91a;lead_eb5ef2b771a3;user_134601;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;30421;2023-02-24 13:53:38
sale_13c902e8eac8;lead_5eb0ad99ae90;user_134616;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;17893;2023-02-20 22:21:01
sale_3873d429a521;lead_21366dd7c405;user_134645;yandex_cpc_psycho_jan2023;Детско-родительские отношения;36444;2023-02-16 15:22:00
sale_fe8f53dab99f;lead_111011fddd51;user_134649;yandex_cpc_psycho_jan2023;Детско-родительские отношения;38772;2023-02-27 15:43:20
sale_d176c1d2898e;lead_c1921b805c22;user_134670;yandex_cpc_psycho_jan2023;Детско-родительские отношения;42380;2023-02-27 20:03:40
sale_239febb19ade;lead_85391008c52e;user_134713;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;32072;2023-02-24 15:16:03
sale_b00be0f9415e;lead_86565a7d75a4;user_134748;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;21814;2023-02-23 07:56:27
sale_781d342e35e9;lead_547e2a3953b5;user_134787;yandex_cpc_psycho_jan2023;Детско-родительские отношения;37559;2023-03-02 18:22:43
sale_7ff086b7f2c5;lead_ea09c676f42d;user_134809;yandex_cpc_psycho_jan2023;Профессиональное выгорание;28380;2023-02-27 19:08:54
sale_798bffad348c;lead_1bee5f64b39b;user_134830;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;21004;2023-02-16 12:48:03
sale_12404f48f031;lead_01cec9f7e79b;user_134857;yandex_cpc_psycho_jan2023;Детско-родительские отношения;31508;2023-03-02 17:29:55
sale_5c83ccf91eab;lead_b0536cf43019;user_134871;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;37945;2023-02-16 03:17:34
sale_86d689502854;lead_0ae11de34ce3;user_134900;yandex_cpc_psycho_jan2023;Профессиональное выгорание;27900;2023-02-11 14:33:00
sale_e847f51ad891;lead_56ee44db922f;user_134904;yandex_cpc_psycho_jan2023;Детско-родительские отношения;33400;2023-03-05 12:56:54
sale_621590fb6981;lead_a159dfbd8b56;user_134941;yandex_cpc_psycho_jan2023;Профессиональное выгорание;25798;2023-02-18 02:30:56
sale_3e8631fd7872;lead_113f4719493d;user_134989;yandex_cpc_psycho_jan2023;Детско-родительские отношения;33087;2023-02-14 07:49:03
sale_a4c2754ad477;lead_a9e0fae376b2;user_135001;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;34096;2023-03-04 22:28:29
sale_757beb0bbfa0;lead_7d374b7956d2;user_135095;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;40885;2023-02-18 04:13:55
sale_bcd421d29399;lead_87888e47106b;user_135106;yandex_cpc_psycho_jan2023;Профессиональное выгорание;21777;2023-02-18 07:15:24
sale_375f598d8d54;lead_3b47ba6e5be7;user_135109;yandex_cpc_psycho_jan2023;Детско-родительские отношения;35623;2023-03-09 19:22:01
sale_8213df02f6b4;lead_ce6c4456c836;user_135165;yandex_cpc_psycho_jan2023;Профессиональное выгорание;21411;2023-02-25 10:48:30
sale_41091e8c3053;lead_2d12b9046917;user_135187;yandex_cpc_psycho_jan2023;Тревожность: практики самопомощи;18121;2023-03-03 04:53:30
sale_736aa38cfb53;lead_7f1f4d79f9ff;user_135202;yandex_cpc_psycho_jan2023;Эмоциональный интеллект;36702;2023-03-07 23:21:30
